CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
67026816d351   peer1.org1.example.com                                                                                  8.71%     101MiB / 11.57GiB     157MB / 465MB     0B / 3.58MB     11
48f46f718c6e   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    108kB / 17.5kB    0B / 336kB      1
52a456767a11   peer0.org1.example.com                                                                                  36.83%    148MiB / 11.57GiB     499MB / 253MB     41kB / 3.42MB   11
7913de4ff4e1   peer0.org2.example.com                                                                                  0.67%     83.02MiB / 11.57GiB   5.91MB / 2.9MB    0B / 3.42MB     10
bd7c85809023   couchdb0                                                                                                210.77%   126.8MiB / 11.57GiB   17.5MB / 397MB    0B / 1.55MB     42
8e54a0047684   couchdb1                                                                                                0.79%     58.97MiB / 11.57GiB   567kB / 568kB     0B / 1.54MB     42
8353effcce8b   orderer.example.com                                                                                     0.05%     23.48MiB / 11.57GiB   315kB / 1.27MB    0B / 618kB      9
67d00fac6afa   ca_orderer                                                                                              0.00%     7MiB / 11.57GiB       22.8kB / 27.2kB   0B / 659kB      8
5a5b1bfbfa5d   ca_org1                                                                                                 0.00%     7.355MiB / 11.57GiB   46kB / 77.7kB     0B / 1.13MB     7
a734556831be   ca_org2                                                                                                 0.00%     6.969MiB / 11.57GiB   27.5kB / 35.5kB   0B / 737kB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
ced523159be7   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   11.01%    11.27MiB / 2GiB       122MB / 98.9MB    0B / 0B         9
c5935eb20409   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.01%     6.109MiB / 2GiB       640kB / 764kB     0B / 0B         7
c02b665bf50d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   34.12%    10.43MiB / 2GiB       180MB / 151MB     0B / 0B         10
2242307b43d6   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   41.15%    9.629MiB / 2GiB       179MB / 151MB     0B / 0B         9
470beb2acde9   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   42.88%    12.06MiB / 2GiB       180MB / 151MB     0B / 0B         9
b8bb345795ee   peer3.org1.example.com                                                                                  17.20%    100MiB / 11.57GiB     163MB / 474MB     0B / 3.57MB     11
8254a117fe8e   peer2.org1.example.com                                                                                  16.01%    121.5MiB / 11.57GiB   160MB / 475MB     0B / 3.57MB     10
67026816d351   peer1.org1.example.com                                                                                  21.42%    101.1MiB / 11.57GiB   161MB / 477MB     0B / 3.58MB     11
48f46f718c6e   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    108kB / 17.5kB    0B / 336kB      1
52a456767a11   peer0.org1.example.com                                                                                  23.34%    147.9MiB / 11.57GiB   515MB / 270MB     41kB / 3.42MB   11
7913de4ff4e1   peer0.org2.example.com                                                                                  2.37%     83.02MiB / 11.57GiB   5.94MB / 2.93MB   0B / 3.42MB     10
bd7c85809023   couchdb0                                                                                                109.57%   126.6MiB / 11.57GiB   17.8MB / 407MB    0B / 1.55MB     42
8e54a0047684   couchdb1                                                                                                1.99%     58.97MiB / 11.57GiB   567kB / 568kB     0B / 1.54MB     42
8353effcce8b   orderer.example.com                                                                                     0.09%     23.48MiB / 11.57GiB   316kB / 1.27MB    0B / 618kB      9
67d00fac6afa   ca_orderer                                                                                              0.00%     7MiB / 11.57GiB       22.8kB / 27.2kB   0B / 659kB      8
5a5b1bfbfa5d   ca_org1                                                                                                 0.00%     7.355MiB / 11.57GiB   46kB / 77.7kB     0B / 1.13MB     7
a734556831be   ca_org2                                                                                                 0.00%     6.969MiB / 11.57GiB   27.5kB / 35.5kB   0B / 737kB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
ced523159be7   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   31.04%    11.63MiB / 2GiB       128MB / 104MB     0B / 0B         9
c5935eb20409   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     6.109MiB / 2GiB       640kB / 764kB     0B / 0B         7
c02b665bf50d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.40%    9.18MiB / 2GiB        184MB / 155MB     0B / 0B         10
2242307b43d6   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.60%    9.301MiB / 2GiB       184MB / 155MB     0B / 0B         9
470beb2acde9   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.28%    9.449MiB / 2GiB       184MB / 155MB     0B / 0B         9
b8bb345795ee   peer3.org1.example.com                                                                                  9.30%     99.88MiB / 11.57GiB   167MB / 487MB     0B / 3.57MB     11
8254a117fe8e   peer2.org1.example.com                                                                                  8.99%     121.5MiB / 11.57GiB   164MB / 487MB     0B / 3.57MB     10
67026816d351   peer1.org1.example.com                                                                                  7.19%     101MiB / 11.57GiB     165MB / 488MB     0B / 3.58MB     11
48f46f718c6e   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    108kB / 17.5kB    0B / 336kB      1
52a456767a11   peer0.org1.example.com                                                                                  46.03%    141.6MiB / 11.57GiB   533MB / 285MB     41kB / 3.42MB   11
7913de4ff4e1   peer0.org2.example.com                                                                                  0.70%     83.02MiB / 11.57GiB   5.96MB / 2.95MB   0B / 3.42MB     10
bd7c85809023   couchdb0                                                                                                172.40%   126.7MiB / 11.57GiB   18.1MB / 420MB    0B / 1.55MB     42
8e54a0047684   couchdb1                                                                                                0.78%     58.98MiB / 11.57GiB   567kB / 568kB     0B / 1.54MB     42
8353effcce8b   orderer.example.com                                                                                     0.06%     23.48MiB / 11.57GiB   316kB / 1.27MB    0B / 618kB      9
67d00fac6afa   ca_orderer                                                                                              0.00%     7MiB / 11.57GiB       22.8kB / 27.2kB   0B / 659kB      8
5a5b1bfbfa5d   ca_org1                                                                                                 0.00%     7.355MiB / 11.57GiB   46kB / 77.7kB     0B / 1.13MB     7
a734556831be   ca_org2                                                                                                 0.00%     6.969MiB / 11.57GiB   27.5kB / 35.5kB   0B / 737kB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
ced523159be7   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.38%    13.87MiB / 2GiB       132MB / 107MB     0B / 0B         9
c5935eb20409   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     6.109MiB / 2GiB       640kB / 764kB     0B / 0B         7
c02b665bf50d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.87%    9.133MiB / 2GiB       189MB / 159MB     0B / 0B         10
2242307b43d6   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   40.66%    9.566MiB / 2GiB       187MB / 158MB     0B / 0B         9
470beb2acde9   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   25.81%    11.11MiB / 2GiB       189MB / 159MB     0B / 0B         9
b8bb345795ee   peer3.org1.example.com                                                                                  8.64%     99.95MiB / 11.57GiB   171MB / 498MB     0B / 3.57MB     11
8254a117fe8e   peer2.org1.example.com                                                                                  7.81%     121.5MiB / 11.57GiB   169MB / 500MB     0B / 3.57MB     10
67026816d351   peer1.org1.example.com                                                                                  10.37%    101.3MiB / 11.57GiB   169MB / 501MB     0B / 3.58MB     11
48f46f718c6e   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    108kB / 17.5kB    0B / 336kB      1
52a456767a11   peer0.org1.example.com                                                                                  42.81%    144.6MiB / 11.57GiB   545MB / 295MB     41kB / 3.42MB   11
7913de4ff4e1   peer0.org2.example.com                                                                                  1.02%     83.04MiB / 11.57GiB   5.99MB / 2.97MB   0B / 3.42MB     10
bd7c85809023   couchdb0                                                                                                197.87%   126.6MiB / 11.57GiB   18.3MB / 430MB    0B / 1.55MB     42
