CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.78%    9.254MiB / 2GiB       345MB / 290MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   34.75%    10.11MiB / 2GiB       347MB / 291MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  9.74%     117.5MiB / 11.57GiB   307MB / 911MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  13.90%    126.3MiB / 11.57GiB   306MB / 914MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  9.70%     106.9MiB / 11.57GiB   306MB / 915MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.32%     101.5MiB / 11.57GiB   6.84MB / 3.88MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  52.56%    186.6MiB / 11.57GiB   786MB / 358MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                0.62%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.05%     24.09MiB / 11.57GiB   541kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                136.29%   134.4MiB / 11.57GiB   29.9MB / 669MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   31.09%    15.04MiB / 2GiB       134MB / 109MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   40.69%    9.574MiB / 2GiB       351MB / 295MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   36.80%    10.61MiB / 2GiB       351MB / 295MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   25.64%    10.23MiB / 2GiB       352MB / 296MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  13.75%    117.8MiB / 11.57GiB   312MB / 926MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  10.20%    126.4MiB / 11.57GiB   310MB / 928MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  6.20%     99.86MiB / 11.57GiB   310MB / 928MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  0.81%     101.5MiB / 11.57GiB   6.86MB / 3.91MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  48.41%    186.6MiB / 11.57GiB   804MB / 373MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                0.14%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.04%     24.09MiB / 11.57GiB   542kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                157.03%   134.3MiB / 11.57GiB   30.3MB / 682MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.69%    14.36MiB / 2GiB       139MB / 113MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.88%    11.14MiB / 2GiB       358MB / 301MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   34.91%    10.03MiB / 2GiB       356MB / 299MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   31.08%    9.457MiB / 2GiB       357MB / 300MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  14.57%    117.8MiB / 11.57GiB   317MB / 940MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  10.58%    126.2MiB / 11.57GiB   315MB / 942MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  9.69%     103.3MiB / 11.57GiB   315MB / 943MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.40%     101.5MiB / 11.57GiB   6.89MB / 3.93MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  45.42%    186.7MiB / 11.57GiB   818MB / 386MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.23%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.05%     24.09MiB / 11.57GiB   543kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                160.14%   134.1MiB / 11.57GiB   30.7MB / 693MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   27.18%    14.95MiB / 2GiB       143MB / 116MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   32.73%    9.727MiB / 2GiB       363MB / 306MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.98MiB / 2GiB        661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.17%    12.28MiB / 2GiB       361MB / 304MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   23.56%    9.367MiB / 2GiB       363MB / 305MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  9.69%     117.7MiB / 11.57GiB   321MB / 954MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  10.06%    112.2MiB / 11.57GiB   320MB / 957MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  13.34%    98.48MiB / 11.57GiB   320MB / 959MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.24%     101.6MiB / 11.57GiB   6.91MB / 3.95MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  38.38%    184.7MiB / 11.57GiB   835MB / 399MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                0.84%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.10%     24.11MiB / 11.57GiB   544kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                172.78%   134.4MiB / 11.57GiB   31.1MB / 705MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   27.83%    14.61MiB / 2GiB       149MB / 121MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   34.36%    9.598MiB / 2GiB       369MB / 310MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.98MiB / 2GiB        661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.14%    9.301MiB / 2GiB       367MB / 309MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.96%    9.445MiB / 2GiB       369MB / 310MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  10.03%    117.7MiB / 11.57GiB   326MB / 969MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  9.33%     122.6MiB / 11.57GiB   325MB / 972MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  12.43%    101.8MiB / 11.57GiB   325MB / 974MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  0.63%     101.7MiB / 11.57GiB   6.93MB / 3.97MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  59.00%    182.9MiB / 11.57GiB   853MB / 413MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                0.60%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.05%     24.09MiB / 11.57GiB   544kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                149.85%   133.8MiB / 11.57GiB   31.6MB / 718MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.94%    14.18MiB / 2GiB       154MB / 125MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   42.22%    9.289MiB / 2GiB       375MB / 315MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.98MiB / 2GiB        661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   39.96%    11.95MiB / 2GiB       373MB / 314MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   44.02%    9.82MiB / 2GiB        375MB / 315MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  15.47%    117.8MiB / 11.57GiB   332MB / 987MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  17.77%    124.1MiB / 11.57GiB   330MB / 989MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  15.90%    105.5MiB / 11.57GiB   331MB / 990MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.21%     101.7MiB / 11.57GiB   6.95MB / 4MB      0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  32.85%    189.8MiB / 11.57GiB   866MB / 426MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.28%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.09%     21.63MiB / 11.57GiB   545kB / 1.57MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                98.66%    133.7MiB / 11.57GiB   31.9MB / 728MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.137MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.75%    18.04MiB / 2GiB       158MB / 129MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   25.65%    9.809MiB / 2GiB       381MB / 320MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.98MiB / 2GiB        662kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   25.97%    11.05MiB / 2GiB       379MB / 319MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.39%    9.246MiB / 2GiB       380MB / 320MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  12.49%    113.5MiB / 11.57GiB   337MB / 1GB       28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  9.84%     124.5MiB / 11.57GiB   335MB / 1GB       0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  11.41%    105.2MiB / 11.57GiB   336MB / 1GB       0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  0.74%     101.7MiB / 11.57GiB   6.97MB / 4.02MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  42.92%    192MiB / 11.57GiB     885MB / 439MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                5.34%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.07%     21.64MiB / 11.57GiB   545kB / 1.57MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                176.25%   134.2MiB / 11.57GiB   32.5MB / 742MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.137MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.77%    17.83MiB / 2GiB       162MB / 132MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.18%    9.496MiB / 2GiB       386MB / 324MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.832MiB / 2GiB       662kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   18.36%    9.609MiB / 2GiB       384MB / 323MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.25%    9.391MiB / 2GiB       386MB / 324MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  10.69%    114.8MiB / 11.57GiB   341MB / 1.01GB    28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  9.70%     127.2MiB / 11.57GiB   339MB / 1.02GB    0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  6.54%     105.3MiB / 11.57GiB   340MB / 1.02GB    0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.26%     101.7MiB / 11.57GiB   7MB / 4.04MB      0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  50.86%    186.6MiB / 11.57GiB   904MB / 453MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.03%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.06%     21.64MiB / 11.57GiB   546kB / 1.57MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                189.86%   134.1MiB / 11.57GiB   33MB / 756MB      0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.137MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
