CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.293MiB / 2GiB       6.31kB / 2.97kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.305MiB / 2GiB       6.21kB / 3.04kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.508MiB / 2GiB       6.05kB / 3.02kB   0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.40%    8.344MiB / 2GiB       20.9MB / 17.4MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  1.99%     80.34MiB / 11.57GiB   8.19MB / 5.04MB   0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  2.26%     88.61MiB / 11.57GiB   8.13MB / 5.13MB   0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  2.35%     103.9MiB / 11.57GiB   8.28MB / 5.11MB   0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  1.07%     84.09MiB / 11.57GiB   8.38MB / 5.43MB   0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  1.77%     89.56MiB / 11.57GiB   8.44MB / 5.48MB   0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  1.17%     77.64MiB / 11.57GiB   8.22MB / 5.45MB   0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  2.39%     87.39MiB / 11.57GiB   8.38MB / 5.53MB   0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  6.78%     108.9MiB / 11.57GiB   26.9MB / 60.4MB   0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  7.40%     96.68MiB / 11.57GiB   26.8MB / 60.5MB   0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  7.76%     94.12MiB / 11.57GiB   27MB / 60.4MB     0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  6.42%     99.48MiB / 11.57GiB   26.8MB / 60.3MB   0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  7.80%     87.43MiB / 11.57GiB   26.9MB / 60.4MB   0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  7.39%     92.2MiB / 11.57GiB    26.9MB / 60.4MB   0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  7.71%     94.86MiB / 11.57GiB   27MB / 60.7MB     0B / 3.44MB   11
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  0.84%     78.16MiB / 11.57GiB   9.52MB / 6.8MB    0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  31.15%    114.2MiB / 11.57GiB   74.8MB / 62.8MB   0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                116.40%   68.32MiB / 11.57GiB   1.6MB / 47.3MB    0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.04%     23.13MiB / 11.57GiB   331kB / 2.72MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                4.13%     56.77MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.2kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.418MiB / 11.57GiB   78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.74%    9.832MiB / 2GiB       23.5MB / 19.8MB   0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.453MiB / 2GiB       6.33kB / 3kB      0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   13.04%    8.426MiB / 2GiB       23.9MB / 20MB     0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       6.16kB / 3.04kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.672MiB / 2GiB       310kB / 365kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.81%    8.93MiB / 2GiB        23.9MB / 19.9MB   0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.223MiB / 2GiB       5.93kB / 3kB      0B / 0B       6
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.38%    9.219MiB / 2GiB       23.9MB / 19.9MB   0B / 0B       8
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.51%     8.527MiB / 2GiB       23.8MB / 19.8MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.77%    8.504MiB / 2GiB       23.8MB / 19.9MB   0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.148MiB / 2GiB       5.88kB / 2.97kB   0B / 0B       6
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.91%    9MiB / 2GiB           23.8MB / 19.8MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.293MiB / 2GiB       6.44kB / 3.11kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.305MiB / 2GiB       6.21kB / 3.04kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.508MiB / 2GiB       6.05kB / 3.02kB   0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.21%    8.141MiB / 2GiB       23.9MB / 19.9MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  2.53%     80.36MiB / 11.57GiB   8.26MB / 5.11MB   0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  1.01%     88.62MiB / 11.57GiB   8.19MB / 5.2MB    0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  1.84%     103.9MiB / 11.57GiB   8.35MB / 5.2MB    0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  1.52%     84.12MiB / 11.57GiB   8.45MB / 5.5MB    0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  3.01%     89.57MiB / 11.57GiB   8.51MB / 5.54MB   0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  1.43%     77.8MiB / 11.57GiB    8.29MB / 5.53MB   0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  1.18%     82.47MiB / 11.57GiB   8.45MB / 5.59MB   0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  6.59%     109.1MiB / 11.57GiB   29.5MB / 68.2MB   0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  6.11%     97.11MiB / 11.57GiB   29.5MB / 68.4MB   0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  9.00%     94.46MiB / 11.57GiB   29.6MB / 68.1MB   0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  8.86%     99.53MiB / 11.57GiB   29.4MB / 68MB     0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  6.43%     93.58MiB / 11.57GiB   29.5MB / 68MB     0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  7.88%     93.72MiB / 11.57GiB   29.5MB / 68.1MB   0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  7.88%     95.5MiB / 11.57GiB    29.6MB / 68.2MB   0B / 3.44MB   11
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  2.48%     79.48MiB / 11.57GiB   9.59MB / 6.87MB   0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  32.30%    116.3MiB / 11.57GiB   83.1MB / 69.6MB   0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                106.59%   68.79MiB / 11.57GiB   1.77MB / 53.1MB   0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.05%     23.13MiB / 11.57GiB   331kB / 2.72MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                0.98%     56.77MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.2kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.418MiB / 11.57GiB   78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   8.86%     9.598MiB / 2GiB       26.1MB / 21.8MB   0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.453MiB / 2GiB       6.46kB / 3.13kB   0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.15%    8.793MiB / 2GiB       26.6MB / 22.2MB   0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       6.29kB / 3.17kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.672MiB / 2GiB       310kB / 365kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.78%    8.477MiB / 2GiB       26.6MB / 22.2MB   0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.223MiB / 2GiB       6.06kB / 3.13kB   0B / 0B       6
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.84%    8.445MiB / 2GiB       26.5MB / 22.1MB   0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.19%    7.773MiB / 2GiB       26.6MB / 22.2MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.30%    8.332MiB / 2GiB       26.7MB / 22.2MB   0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.148MiB / 2GiB       6.01kB / 3.1kB    0B / 0B       6
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.76%    8.703MiB / 2GiB       26.6MB / 22.2MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.293MiB / 2GiB       6.44kB / 3.11kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.305MiB / 2GiB       6.34kB / 3.17kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.508MiB / 2GiB       6.18kB / 3.15kB   0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.17%    8.777MiB / 2GiB       26.6MB / 22.2MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  1.12%     82.43MiB / 11.57GiB   8.32MB / 5.17MB   0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  1.73%     88.62MiB / 11.57GiB   8.25MB / 5.27MB   0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  1.30%     103.9MiB / 11.57GiB   8.41MB / 5.27MB   0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  2.33%     84.11MiB / 11.57GiB   8.52MB / 5.58MB   0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  1.23%     89.56MiB / 11.57GiB   8.57MB / 5.6MB    0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  1.45%     77.79MiB / 11.57GiB   8.36MB / 5.6MB    0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  1.50%     82.47MiB / 11.57GiB   8.51MB / 5.64MB   0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  8.30%     110.9MiB / 11.57GiB   31.9MB / 75.1MB   0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  7.18%     97.11MiB / 11.57GiB   31.9MB / 75.6MB   0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  7.72%     94.43MiB / 11.57GiB   32.1MB / 75.5MB   0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  6.56%     94.29MiB / 11.57GiB   31.8MB / 75MB     0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  7.78%     98MiB / 11.57GiB      32.1MB / 75.7MB   0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  8.47%     93.73MiB / 11.57GiB   32.1MB / 75.7MB   0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  7.89%     96.28MiB / 11.57GiB   32.2MB / 75.8MB   0B / 3.44MB   11
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  1.71%     83.93MiB / 11.57GiB   9.67MB / 6.94MB   0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  26.93%    118.2MiB / 11.57GiB   91.8MB / 76.9MB   0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                122.17%   68.9MiB / 11.57GiB    1.94MB / 59.3MB   0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.06%     23.13MiB / 11.57GiB   334kB / 2.72MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                4.79%     56.77MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.3kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.418MiB / 11.57GiB   78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.31%    8.562MiB / 2GiB       29.7MB / 25MB     0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.453MiB / 2GiB       6.46kB / 3.13kB   0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.84%    8.434MiB / 2GiB       29.4MB / 24.5MB   0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       6.29kB / 3.17kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.672MiB / 2GiB       310kB / 365kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   13.10%    9.062MiB / 2GiB       29.4MB / 24.5MB   0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.223MiB / 2GiB       6.1kB / 3.17kB    0B / 0B       6
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.80%    8.23MiB / 2GiB        29.4MB / 24.5MB   0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.86%    8.848MiB / 2GiB       29.4MB / 24.5MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.06%    8.473MiB / 2GiB       29.4MB / 24.5MB   0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.148MiB / 2GiB       6.06kB / 3.15kB   0B / 0B       6
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.76%    9.348MiB / 2GiB       29.3MB / 24.5MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.293MiB / 2GiB       6.44kB / 3.11kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.305MiB / 2GiB       6.34kB / 3.17kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.508MiB / 2GiB       6.18kB / 3.15kB   0B / 0B       7
405f0d300742   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   13.70%    8.043MiB / 2GiB       29.4MB / 24.6MB   0B / 0B       9
76e0deed3c28   peer7.org2.example.com                                                                                  1.63%     85.4MiB / 11.57GiB    8.39MB / 5.23MB   0B / 3.45MB   10
97e4cfe26a85   peer6.org2.example.com                                                                                  2.20%     88.62MiB / 11.57GiB   8.33MB / 5.33MB   0B / 3.44MB   10
1fa7735f01c3   peer5.org2.example.com                                                                                  2.68%     103.9MiB / 11.57GiB   8.48MB / 5.33MB   0B / 3.44MB   10
d77cfd4b3e34   peer4.org2.example.com                                                                                  1.41%     85.04MiB / 11.57GiB   8.58MB / 5.65MB   0B / 3.44MB   10
d9570bcedd9d   peer3.org2.example.com                                                                                  1.78%     89.57MiB / 11.57GiB   8.64MB / 5.67MB   0B / 3.44MB   11
8ec70dc91c46   peer2.org2.example.com                                                                                  1.05%     77.77MiB / 11.57GiB   8.41MB / 5.65MB   0B / 3.44MB   10
55c58d322531   peer1.org2.example.com                                                                                  2.52%     82.45MiB / 11.57GiB   8.58MB / 5.7MB    0B / 3.44MB   10
dbbff7264562   peer7.org1.example.com                                                                                  7.59%     110.9MiB / 11.57GiB   34.4MB / 82.5MB   0B / 3.44MB   11
54f3b4d5e5c6   peer6.org1.example.com                                                                                  6.79%     98.37MiB / 11.57GiB   34.4MB / 82.8MB   0B / 3.45MB   12
a70a48a5854a   peer5.org1.example.com                                                                                  6.45%     94.46MiB / 11.57GiB   34.5MB / 82.6MB   0B / 3.44MB   12
ebee7a32a575   peer4.org1.example.com                                                                                  6.79%     100.5MiB / 11.57GiB   34.3MB / 82.4MB   0B / 3.44MB   12
374935af152b   peer3.org1.example.com                                                                                  8.71%     98.18MiB / 11.57GiB   34.6MB / 82.9MB   0B / 3.44MB   11
e0d28cf66057   peer2.org1.example.com                                                                                  6.99%     93.78MiB / 11.57GiB   34.5MB / 82.9MB   0B / 3.44MB   10
b94066f0a2a5   peer1.org1.example.com                                                                                  7.64%     97.56MiB / 11.57GiB   34.5MB / 82.8MB   0B / 3.44MB   11
68002ec6b978   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   116kB / 17.7kB    0B / 336kB    1
1e3f5fb67b07   peer0.org2.example.com                                                                                  1.21%     84.27MiB / 11.57GiB   9.73MB / 7MB      0B / 3.36MB   10
003aae00fd5b   peer0.org1.example.com                                                                                  23.78%    118.2MiB / 11.57GiB   102MB / 86MB      0B / 3.36MB   11
00f5b258c8cf   couchdb0                                                                                                88.48%    68.84MiB / 11.57GiB   2.12MB / 66.3MB   0B / 1.41MB   42
885e4884a897   orderer.example.com                                                                                     0.06%     23.13MiB / 11.57GiB   334kB / 2.72MB    0B / 520kB    12
b07cf842f304   couchdb1                                                                                                0.85%     56.77MiB / 11.57GiB   367kB / 337kB     0B / 1.41MB   42
980ffa471909   ca_org2                                                                                                 0.00%     7.395MiB / 11.57GiB   78.6kB / 133kB    0B / 1.65MB   8
b90f9bc9bf8a   ca_orderer                                                                                              0.00%     6.934MiB / 11.57GiB   30.3kB / 27.2kB   0B / 659kB    7
2a7986d3694b   ca_org1                                                                                                 0.00%     7.418MiB / 11.57GiB   78.6kB / 134kB    0B / 1.65MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
9291e27beff2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   15.86%    8.723MiB / 2GiB       32.3MB / 27.2MB   0B / 0B       9
d99f8a07f1ff   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.453MiB / 2GiB       6.46kB / 3.13kB   0B / 0B       7
b1da17ad0668   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.27%    8.445MiB / 2GiB       32.1MB / 26.8MB   0B / 0B       9
9c03531e6c66   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       6.29kB / 3.17kB   0B / 0B       7
68f8cad3c208   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.672MiB / 2GiB       310kB / 365kB     0B / 0B       7
98e80f7b38ce   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.66%    8.539MiB / 2GiB       32.2MB / 26.8MB   0B / 0B       9
26af6c2065ba   dev-peer7.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.223MiB / 2GiB       6.1kB / 3.17kB    0B / 0B       6
55276b064842   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.25%    8.512MiB / 2GiB       32.2MB / 26.8MB   0B / 0B       9
0c79b43b80af   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.15%    8.535MiB / 2GiB       32.1MB / 26.8MB   0B / 0B       9
415d3ac59ac5   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.98%    8.418MiB / 2GiB       32.1MB / 26.8MB   0B / 0B       9
74d9211b9a42   dev-peer5.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.148MiB / 2GiB       6.06kB / 3.15kB   0B / 0B       6
854ed6b189c6   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.85%    8.523MiB / 2GiB       32.2MB / 26.8MB   0B / 0B       9
6b14f7700a04   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.293MiB / 2GiB       6.57kB / 3.24kB   0B / 0B       7
ae5412612d55   dev-peer6.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.305MiB / 2GiB       6.34kB / 3.17kB   0B / 0B       7
b4564b8c4544   dev-peer4.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.508MiB / 2GiB       6.18kB / 3.15kB   0B / 0B       7
