CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
817d6c49dec9   peer6.org1.example.com                                                                                  7.08%     97.88MiB / 11.57GiB   22.5MB / 52.8MB   0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  9.00%     94.22MiB / 11.57GiB   22.1MB / 51.5MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  7.76%     92.97MiB / 11.57GiB   22.5MB / 52.8MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  8.25%     96.12MiB / 11.57GiB   22.6MB / 52.5MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  6.74%     100.6MiB / 11.57GiB   22.6MB / 52.5MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  6.24%     101.2MiB / 11.57GiB   22.5MB / 52.5MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.53%     84.19MiB / 11.57GiB   6.02MB / 3.12MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  31.65%    117.5MiB / 11.57GiB   66.2MB / 55.2MB   0B / 3.35MB   10
7ab6919c7dff   couchdb1                                                                                                4.60%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.04%     22.62MiB / 11.57GiB   272kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                113.95%   61.57MiB / 11.57GiB   1.5MB / 43MB      0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.13%    8.719MiB / 2GiB       21.8MB / 18.3MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       329kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   8.32%     8.32MiB / 2GiB        21.4MB / 17.9MB   0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.34%    8.039MiB / 2GiB       20.9MB / 17.5MB   0B / 0B       9
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.58%    8.215MiB / 2GiB       21.6MB / 18MB     0B / 0B       9
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.09%    8.227MiB / 2GiB       21.6MB / 18MB     0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.36%    8.594MiB / 2GiB       21.4MB / 17.8MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.03%    8.406MiB / 2GiB       21.5MB / 18MB     0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.73%    8.242MiB / 2GiB       21.4MB / 17.9MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  6.69%     99.39MiB / 11.57GiB   24.6MB / 59MB     0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  7.09%     97.89MiB / 11.57GiB   24.7MB / 59.1MB   0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  7.95%     103.1MiB / 11.57GiB   24.8MB / 59.4MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  6.72%     95.12MiB / 11.57GiB   24.7MB / 59.2MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  7.46%     96.23MiB / 11.57GiB   24.8MB / 58.9MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  7.14%     101.1MiB / 11.57GiB   24.7MB / 58.9MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  6.18%     101.2MiB / 11.57GiB   24.7MB / 59MB     0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.68%     84.18MiB / 11.57GiB   6.06MB / 3.15MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  34.57%    117.5MiB / 11.57GiB   74MB / 61.9MB     0B / 3.35MB   11
7ab6919c7dff   couchdb1                                                                                                1.04%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.05%     22.64MiB / 11.57GiB   272kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                139.35%   62.6MiB / 11.57GiB    1.65MB / 48.5MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.43%    8.531MiB / 2GiB       24.2MB / 20.4MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       330kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.25%    8.199MiB / 2GiB       23.8MB / 19.9MB   0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.10%    8.316MiB / 2GiB       24MB / 20MB       0B / 0B       9
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.38%     8.137MiB / 2GiB       23.9MB / 20MB     0B / 0B       9
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.51%    8.621MiB / 2GiB       23.9MB / 20MB     0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.95%    8.324MiB / 2GiB       23.7MB / 19.8MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   15.46%    8.352MiB / 2GiB       23.9MB / 20MB     0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.16%    8.191MiB / 2GiB       23.8MB / 19.8MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  8.40%     99.44MiB / 11.57GiB   26.7MB / 65.3MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  7.52%     101.3MiB / 11.57GiB   26.7MB / 65.3MB   0B / 3.44MB   11
090038ec42ed   peer5.org1.example.com                                                                                  7.30%     103.3MiB / 11.57GiB   26.9MB / 65.6MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  7.01%     95.14MiB / 11.57GiB   26.8MB / 65.5MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  7.65%     98.73MiB / 11.57GiB   26.9MB / 65.2MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  8.60%     102.1MiB / 11.57GiB   26.9MB / 65.2MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  7.74%     101.2MiB / 11.57GiB   26.8MB / 65.2MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.96%     84.21MiB / 11.57GiB   6.1MB / 3.18MB    0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  33.80%    117.5MiB / 11.57GiB   81.4MB / 68.3MB   0B / 3.35MB   11
7ab6919c7dff   couchdb1                                                                                                1.56%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.04%     22.64MiB / 11.57GiB   273kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                111.33%   63.31MiB / 11.57GiB   1.8MB / 53.8MB    0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.7kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.45%     8.68MiB / 2GiB        25.9MB / 21.8MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       330kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   17.12%    8.625MiB / 2GiB       26.3MB / 21.9MB   0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   17.75%    8.98MiB / 2GiB        26.5MB / 22.1MB   0B / 0B       9
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.76%    7.949MiB / 2GiB       26.3MB / 22MB     0B / 0B       9
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   16.99%    8.332MiB / 2GiB       26.4MB / 22MB     0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.97%    8.355MiB / 2GiB       26.1MB / 21.8MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   17.54%    8.438MiB / 2GiB       26.3MB / 22MB     0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.70%    7.754MiB / 2GiB       26.2MB / 21.9MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  11.37%    99.67MiB / 11.57GiB   28.8MB / 71.5MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  10.04%    101.3MiB / 11.57GiB   28.8MB / 71.5MB   0B / 3.44MB   11
090038ec42ed   peer5.org1.example.com                                                                                  9.79%     103.4MiB / 11.57GiB   28.9MB / 71.6MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  9.82%     95.15MiB / 11.57GiB   29MB / 72.1MB     0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  11.86%    98.69MiB / 11.57GiB   29MB / 71.4MB     0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  12.78%    102.6MiB / 11.57GiB   29MB / 71.4MB     0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  14.65%    102.7MiB / 11.57GiB   28.9MB / 71.4MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  2.29%     84.2MiB / 11.57GiB    6.13MB / 3.21MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  6.11%     112.1MiB / 11.57GiB   87.3MB / 73MB     0B / 3.35MB   11
7ab6919c7dff   couchdb1                                                                                                3.21%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.08%     22.65MiB / 11.57GiB   274kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                57.95%    63.38MiB / 11.57GiB   1.92MB / 58.2MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.7kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   3.41%     8.754MiB / 2GiB       28.5MB / 23.9MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       330kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   18.19%    8.633MiB / 2GiB       28.9MB / 24MB     0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   16.11%    8.461MiB / 2GiB       29MB / 24.2MB     0B / 0B       9
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.82%    8.004MiB / 2GiB       29MB / 24.2MB     0B / 0B       9
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.95%    8.48MiB / 2GiB        28.9MB / 24.1MB   0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   15.60%    7.727MiB / 2GiB       28.7MB / 24MB     0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   16.91%    9.25MiB / 2GiB        28.9MB / 24.1MB   0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   16.61%    8.074MiB / 2GiB       28.8MB / 24MB     0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  9.38%     100.5MiB / 11.57GiB   31.1MB / 78.4MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  9.36%     95.11MiB / 11.57GiB   31.2MB / 78.4MB   0B / 3.44MB   11
090038ec42ed   peer5.org1.example.com                                                                                  9.96%     103.3MiB / 11.57GiB   31.3MB / 78.7MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  10.32%    96.68MiB / 11.57GiB   31.3MB / 78.8MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  10.70%    93.06MiB / 11.57GiB   31.3MB / 78.3MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  10.28%    105.2MiB / 11.57GiB   31.4MB / 78.6MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  10.66%    103.2MiB / 11.57GiB   31.3MB / 78.4MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.65%     84.21MiB / 11.57GiB   6.17MB / 3.26MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  12.50%    106.7MiB / 11.57GiB   96MB / 79.9MB     0B / 3.35MB   12
7ab6919c7dff   couchdb1                                                                                                4.28%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.06%     22.65MiB / 11.57GiB   274kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                95.12%    64.88MiB / 11.57GiB   2.09MB / 64.7MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.7kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.16%    8.727MiB / 2GiB       31.5MB / 26.5MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.871MiB / 2GiB       330kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.14%    8.418MiB / 2GiB       31.2MB / 26MB     0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.07%    8.367MiB / 2GiB       31.4MB / 26.2MB   0B / 0B       9
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   8.97%     8.02MiB / 2GiB        31.2MB / 26.1MB   0B / 0B       9
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   7.74%     8.543MiB / 2GiB       31.2MB / 26.1MB   0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.18%    8.453MiB / 2GiB       31MB / 25.9MB     0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.87%    7.73MiB / 2GiB        31.2MB / 26.1MB   0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.46%    8.438MiB / 2GiB       31.1MB / 26MB     0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  7.70%     100.6MiB / 11.57GiB   33.2MB / 84.4MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  5.93%     100.4MiB / 11.57GiB   33.3MB / 84.6MB   0B / 3.44MB   11
090038ec42ed   peer5.org1.example.com                                                                                  6.95%     103.4MiB / 11.57GiB   33.4MB / 85MB     0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  8.03%     96.67MiB / 11.57GiB   33.4MB / 85MB     0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  6.62%     98.46MiB / 11.57GiB   33.4MB / 84.5MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  6.32%     105.2MiB / 11.57GiB   33.4MB / 84.5MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  7.06%     103.2MiB / 11.57GiB   33.3MB / 84.5MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.97%     84.23MiB / 11.57GiB   6.21MB / 3.29MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  20.86%    113.6MiB / 11.57GiB   104MB / 88.1MB    0B / 3.35MB   12
7ab6919c7dff   couchdb1                                                                                                1.23%     55.57MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.05%     22.05MiB / 11.57GiB   276kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                81.45%    65.14MiB / 11.57GiB   2.24MB / 70.4MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.7kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.15%    8.477MiB / 2GiB       33.8MB / 28.4MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.871MiB / 2GiB       330kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.65%    8.109MiB / 2GiB       33.5MB / 28MB     0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.75%    9.695MiB / 2GiB       33.7MB / 28.1MB   0B / 0B       9
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.91%    8.297MiB / 2GiB       33.8MB / 28.2MB   0B / 0B       9
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.41%    8.82MiB / 2GiB        33.8MB / 28.1MB   0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.08%    8.289MiB / 2GiB       33.4MB / 27.8MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.42%     8.348MiB / 2GiB       33.6MB / 28.1MB   0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.06%    8.605MiB / 2GiB       33.4MB / 27.9MB   0B / 0B       9
98b99c380aa9   peer7.org1.example.com                                                                                  6.33%     100.6MiB / 11.57GiB   35.3MB / 90.8MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  6.79%     101MiB / 11.57GiB     35.5MB / 91.3MB   0B / 3.44MB   11
090038ec42ed   peer5.org1.example.com                                                                                  7.28%     103.4MiB / 11.57GiB   35.6MB / 91.3MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  6.19%     96.6MiB / 11.57GiB    35.5MB / 91.1MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  6.32%     94.5MiB / 11.57GiB    35.5MB / 90.7MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  6.43%     105.2MiB / 11.57GiB   35.5MB / 90.6MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  7.21%     104MiB / 11.57GiB     35.4MB / 90.7MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.86%     84.26MiB / 11.57GiB   6.25MB / 3.33MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  32.13%    117MiB / 11.57GiB     112MB / 94.3MB    0B / 3.35MB   12
7ab6919c7dff   couchdb1                                                                                                1.24%     55.57MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.03%     22.05MiB / 11.57GiB   277kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                103.01%   65.36MiB / 11.57GiB   2.38MB / 75.5MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.7kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   7.36%     8.391MiB / 2GiB       36.2MB / 30.4MB   0B / 0B       8
