CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.48%    8.852MiB / 2GiB       232MB / 194MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   18.82%    15.98MiB / 2GiB       183MB / 150MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.078MiB / 2GiB       11.2kB / 7.69kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.723MiB / 2GiB       11kB / 7.8kB      0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.055MiB / 2GiB       10.8kB / 7.36kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.93%    8.824MiB / 2GiB       233MB / 194MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  2.09%     74.72MiB / 11.57GiB   8.24MB / 5.36MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  2.00%     84.06MiB / 11.57GiB   8.26MB / 5.33MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.33%     84.09MiB / 11.57GiB   8.31MB / 5.41MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  12.29%    120.9MiB / 11.57GiB   211MB / 614MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  12.29%    102.5MiB / 11.57GiB   211MB / 615MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  13.33%    103.2MiB / 11.57GiB   211MB / 616MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  1.22%     83.5MiB / 11.57GiB    9.15MB / 6.28MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  34.60%    176.8MiB / 11.57GiB   677MB / 482MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                163.03%   137.8MiB / 11.57GiB   22.2MB / 510MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.29%     65.19MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.06%     21.65MiB / 11.57GiB   530kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 398kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.53%    10.58MiB / 2GiB       236MB / 197MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.06%    9.078MiB / 2GiB       237MB / 198MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.22%    15.65MiB / 2GiB       189MB / 155MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.078MiB / 2GiB       11.3kB / 7.82kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.723MiB / 2GiB       11.2kB / 7.93kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.055MiB / 2GiB       10.9kB / 7.49kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   24.89%    8.988MiB / 2GiB       238MB / 198MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  2.54%     74.78MiB / 11.57GiB   8.27MB / 5.39MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.90%     84.07MiB / 11.57GiB   8.28MB / 5.36MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.86%     84.09MiB / 11.57GiB   8.34MB / 5.43MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  10.56%    120.8MiB / 11.57GiB   214MB / 624MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  10.68%    102.8MiB / 11.57GiB   214MB / 625MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  12.63%    103.5MiB / 11.57GiB   215MB / 626MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  2.81%     82.56MiB / 11.57GiB   9.19MB / 6.31MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  38.03%    174.8MiB / 11.57GiB   694MB / 497MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                151.13%   135.2MiB / 11.57GiB   22.7MB / 522MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.25%     65.19MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.05%     21.66MiB / 11.57GiB   531kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.01%     5.668MiB / 2GiB       339kB / 399kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.01%    8.707MiB / 2GiB       242MB / 201MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.89%    8.984MiB / 2GiB       242MB / 202MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.51%    15.71MiB / 2GiB       194MB / 159MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.027MiB / 2GiB       11.3kB / 7.82kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.29%     4.684MiB / 2GiB       11.2kB / 7.93kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.969MiB / 2GiB       10.9kB / 7.49kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.86%    8.77MiB / 2GiB        243MB / 202MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  1.13%     74.77MiB / 11.57GiB   8.3MB / 5.42MB    0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.18%     84.06MiB / 11.57GiB   8.33MB / 5.4MB    0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.49%     84.09MiB / 11.57GiB   8.38MB / 5.48MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  11.95%    120.8MiB / 11.57GiB   219MB / 639MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  11.55%    103.5MiB / 11.57GiB   220MB / 641MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  12.90%    103.6MiB / 11.57GiB   220MB / 642MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  1.44%     82.54MiB / 11.57GiB   9.22MB / 6.34MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  38.93%    174.9MiB / 11.57GiB   710MB / 512MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                137.07%   131.4MiB / 11.57GiB   23.2MB / 533MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.34%     65.23MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.05%     21.89MiB / 11.57GiB   532kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 399kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   22.32%    8.906MiB / 2GiB       247MB / 206MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.77%    9.031MiB / 2GiB       247MB / 206MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.61%    14.65MiB / 2GiB       200MB / 164MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.027MiB / 2GiB       11.3kB / 7.82kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.684MiB / 2GiB       11.2kB / 7.93kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.969MiB / 2GiB       10.9kB / 7.49kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.26%    9.527MiB / 2GiB       248MB / 206MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  1.37%     74.8MiB / 11.57GiB    8.34MB / 5.46MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.67%     84.06MiB / 11.57GiB   8.36MB / 5.44MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.85%     84.12MiB / 11.57GiB   8.41MB / 5.51MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  12.57%    121MiB / 11.57GiB     224MB / 653MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  12.19%    103.6MiB / 11.57GiB   224MB / 654MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  12.20%    103.9MiB / 11.57GiB   224MB / 655MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  2.20%     82.56MiB / 11.57GiB   9.26MB / 6.38MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  38.06%    174.8MiB / 11.57GiB   727MB / 527MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                152.26%   131.5MiB / 11.57GiB   23.7MB / 545MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.21%     65.21MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.04%     21.89MiB / 11.57GiB   532kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 399kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.48%    9.41MiB / 2GiB        252MB / 210MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.33%    8.785MiB / 2GiB       252MB / 210MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   17.88%    16.93MiB / 2GiB       204MB / 167MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.027MiB / 2GiB       11.4kB / 7.95kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.684MiB / 2GiB       11.3kB / 8.06kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.969MiB / 2GiB       11kB / 7.62kB     0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.32%    8.965MiB / 2GiB       252MB / 210MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  1.75%     74.78MiB / 11.57GiB   8.37MB / 5.49MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.70%     84.06MiB / 11.57GiB   8.4MB / 5.47MB    0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.93%     84.1MiB / 11.57GiB    8.45MB / 5.55MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  12.17%    120.9MiB / 11.57GiB   228MB / 666MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  11.64%    103.5MiB / 11.57GiB   228MB / 667MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  11.91%    103.6MiB / 11.57GiB   229MB / 667MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  1.48%     82.54MiB / 11.57GiB   9.29MB / 6.41MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  37.55%    158MiB / 11.57GiB     739MB / 537MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                172.44%   132.4MiB / 11.57GiB   24.1MB / 554MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.15%     65.22MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.05%     21.9MiB / 11.57GiB    532kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 399kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   24.36%    14.29MiB / 2GiB       257MB / 213MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   30.35%    15.79MiB / 2GiB       257MB / 214MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   1.43%     15MiB / 2GiB          207MB / 170MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.027MiB / 2GiB       11.6kB / 7.99kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.684MiB / 2GiB       11.5kB / 8.11kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.969MiB / 2GiB       11.2kB / 7.62kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   33.99%    17.03MiB / 2GiB       258MB / 214MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  6.20%     74.78MiB / 11.57GiB   8.41MB / 5.53MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  2.91%     84.09MiB / 11.57GiB   8.44MB / 5.51MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  2.57%     84.12MiB / 11.57GiB   8.49MB / 5.59MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  17.45%    120.9MiB / 11.57GiB   232MB / 678MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  17.32%    99.05MiB / 11.57GiB   232MB / 679MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  19.50%    100.6MiB / 11.57GiB   233MB / 680MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  3.84%     82.54MiB / 11.57GiB   9.33MB / 6.45MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  10.34%    165.8MiB / 11.57GiB   751MB / 546MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                58.92%    130.9MiB / 11.57GiB   24.5MB / 563MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.40%     65.22MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.08%     21.91MiB / 11.57GiB   534kB / 1.75MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 399kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   21.69%    8.832MiB / 2GiB       262MB / 218MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.49%    9.609MiB / 2GiB       262MB / 219MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   26.18%    17.45MiB / 2GiB       211MB / 173MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.027MiB / 2GiB       11.6kB / 7.99kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.684MiB / 2GiB       11.5kB / 8.11kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.969MiB / 2GiB       11.2kB / 7.62kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.13%    9.488MiB / 2GiB       263MB / 219MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  1.14%     74.79MiB / 11.57GiB   8.45MB / 5.57MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.39%     84.07MiB / 11.57GiB   8.47MB / 5.54MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  2.55%     84.12MiB / 11.57GiB   8.52MB / 5.62MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  13.79%    120.9MiB / 11.57GiB   237MB / 693MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  13.23%    98.35MiB / 11.57GiB   237MB / 694MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  11.48%    93.09MiB / 11.57GiB   238MB / 695MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  1.47%     82.54MiB / 11.57GiB   9.36MB / 6.48MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  41.63%    175.9MiB / 11.57GiB   762MB / 556MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                88.65%    145.3MiB / 11.57GiB   24.9MB / 570MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.18%     65.23MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.06%     21.93MiB / 11.57GiB   535kB / 1.75MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 399kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.65%    9.461MiB / 2GiB       267MB / 223MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.54%    9.102MiB / 2GiB       268MB / 223MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   2.37%     17.1MiB / 2GiB        212MB / 174MB     0B / 0B           9
